platform,cluster_id,taxonomy_id,cluster_name,module,submodule,detail,business_family,business_submodule,business_detail,naming_confidence,naming_source,needs_review,score_share,evidence_mass_coverage,evidence_row_coverage,supporting_evidence,top_ngrams
android,734,,Sức khỏe và chất lượng mạng | Kiểm tra toàn diện Dr.Smart,Sức khỏe và chất lượng mạng,Kiểm tra toàn diện Dr.Smart,,Sức khỏe và chất lượng mạng,Kiểm tra toàn diện Dr.Smart,,high,reviewed_literal_evidence,false,0.9846,0.9902,0.875,action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@ErrorCheckingDrSmartScreen || action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || view@ErrorCheckingDrSmartScreen action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION,action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@ErrorCheckingDrSmartScreen || action@ErrorCheckingDrSmartScreen#android/Home/Header/go_to_screen/Notification <eos> || action@ErrorCheckingDrSmartScreen#android/Home/Home_pull_to_refresh action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@ErrorCheckingDrSmartScreen#Home/action_wifi_guest <eos> || view@ErrorCheckingDrSmartScreen action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/reject_reboot action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@ErrorCheckingDrSmartScreen#Home/do_action/MODEM_RESET action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION
android,735,M10.01.03,Hóa đơn và thanh toán | Hóa đơn/khoản thu | Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,high,validated_taxonomy_detail,false,1.0,1.0,1.0,action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail action@VietQRPaymentScreen#btn_back || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@VietQRPaymentScreen#android/home/payment/payment_infor/confirm_payment/save_qr action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail,action@VietQRPaymentScreen#android/home/payment/payment_infor/confirm_payment/share_qr action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@VietQRPaymentScreen#android/home/payment/payment_infor/confirm_payment/guide_qr action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@<missing>#android/home/popup_remind/setting_noti action@<missing>#Home/{id}/do_action/PAYMENT_HOME || action@<missing>#sa_mascot_close action@<missing>#Home/{id}/do_action/PAYMENT_HOME || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail action@VietQRPaymentScreen#btn_back || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@VietQRPaymentScreen#android/home/payment/payment_infor/confirm_payment/save_qr action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || view@VietQRPaymentScreen action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail
android,736,M10.01.03,Hóa đơn và thanh toán | Hóa đơn/khoản thu | Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,high,validated_taxonomy_detail,false,1.0,0.9938,0.75,action@VietQRPaymentScreen#btn_back view@android/home/payment/payment_infor || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail action@VietQRPaymentScreen#btn_back || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail,view@android/Home view@hi.fpt.vn/web/shop/product-management-v920?cat_id=3&categoryid=48 || action@VietQRPaymentScreen#android/home/payment/payment_infor/confirm_payment/save_qr action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail action@VietQRPaymentScreen#btn_back || action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@VietQRPaymentScreen#btn_back view@android/home/payment/payment_infor || view@VietQRPaymentScreen action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail || action@android/home/payment#Home/Nav_payement action@android/home/payment#android/home/popup_remind/skip_remind || action@VietQRPaymentScreen#android/home/payment/payment_infor/confirm_payment/share_qr action@VietQRPaymentScreen#android/home/payment/payment_infor/succesful_payment/view_detail
android,737,M10.09.03,Hóa đơn và thanh toán | Tiện ích/cài đặt thanh toán | Thiết lập lịch nhắc thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,Thiết lập lịch nhắc thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,Thiết lập lịch nhắc thanh toán,high,validated_taxonomy_detail,false,1.0,1.0,1.0,view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#btn_back || action@PaymentNapasWebViewActivity#btn_back || action@PaymentNapasWebViewActivity#btn_back <eos>,action@PaymentNapasWebViewActivity#btn_back <eos> || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#btn_back || action@PaymentNapasWebViewActivity#btn_back || action@PaymentNapasWebViewActivity#btn_back view@android/home/payment || action@android/Home#invite_update_close view@android/home/payment || action@android/Home#invite_update_cancel view@android/home/payment || action@android/home/payment#Home/Nav_payement action@android/home/payment#android/home/payment/pay || action@android/home/payment#Home/Nav_payement action@android/home/payment#android/home/popup_remind/skip_remind
android,738,,Hóa đơn và thanh toán | Tiện ích/cài đặt thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,high,validated_taxonomy_submodule,false,0.9914,1.0,1.0,view@PaymentNapasWebViewActivity <eos> || action@PaymentNapasWebViewActivity#android/transaction_result/home view@android/home/payment/payment_infor || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#android/transaction_result/home,action@android/home/payment/payment_infor#android/home/payment/payment_infor/on_autopay action@android/home/payment/payment_infor#Home/Payment/Autopay_activate || action@<missing>#android/home/payment/payment_infor/checkout view@HOME || action@android/home/payment#android/Home/Home_pull_to_refresh action@android/home/payment#android/home/payment/pay || action@HOME#Home/payment/click_update_bill view@android/Home || view@PaymentNapasWebViewActivity <eos> || action@PaymentNapasWebViewActivity#android/transaction_result/home view@android/home/payment/payment_infor || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#android/transaction_result/home || action@PaymentNapasWebViewActivity#android/transaction_result/home
android,739,,Yêu cầu hỗ trợ và chăm sóc khách hàng | Tạo yêu cầu,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,high,reviewed_literal_evidence,false,0.7148,0.6566,0.625,action@android/home/support_create#Support_create_quick_internet view@android/Home || action@android/home/support_create#Support_create_quick_billing view@android/Home || action@android/home/support_create#Support_create_quick_tv view@android/Home,action@<missing>#android/Home/support_detail/urge_process action@<missing>#Home/{id}/go_to_screen/REPORT_HOME || action@<missing>#Home/action_wifi_2GHz action@<missing>#Home/{id}/go_to_screen/REPORT_HOME || action@android/home/support_create#Support_create_quick_tv view@android/Home || action@<missing>#Home/do_action/MODEM_RESET action@<missing>#Home/{id}/go_to_screen/REPORT_HOME || action@android/home/support_create#Support_create_upload_media view@android/Home || action@android/home/support_create#Support_create_quick_internet view@android/Home || action@android/home/support_create#Support_create_quick_billing view@android/Home || view@PaylocatorActivity view@android/home/support_create
android,740,M10.01.03,Hóa đơn và thanh toán | Hóa đơn/khoản thu | Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,high,validated_taxonomy_detail,false,0.9856,0.9634,0.625,view@PaymentNapasWebViewActivity view@android/home/payment/payment_infor/results_payment || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#android/home/payment/payment_infor/checkout || action@PaymentNapasWebViewActivity#android/home/payment/payment_infor/checkout,action@PaymentNapasWebViewActivity#transaction_result_autopay view@android/PAYMENT/LISTAUTOPAY || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#transaction_result_autopay || action@PaymentNapasWebViewActivity#transaction_result_autopay || view@PaymentNapasWebViewActivity view@android/home/payment/payment_infor/results_payment || view@android/PAYMENT/LISTAUTOPAY view@android/home/payment/payment_infor/results_payment || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#android/home/payment/payment_infor/checkout || action@PaymentNapasWebViewActivity#android/home/payment/payment_infor/checkout || view@PaymentResultWebViewActivity view@android/home/payment/payment_infor/results_payment
android,741,M10.01.03,Hóa đơn và thanh toán | Hóa đơn/khoản thu | Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,high,validated_taxonomy_detail,false,0.978,0.9333,0.375,action@PaymentNapasWebViewActivity#btn_back view@android/home/payment/payment_infor || action@android/home/payment/payment_infor#android/home/payment/payment_infor/fail_payment/retry_payment || view@android/home/payment/payment_infor action@android/home/payment/payment_infor#android/home/payment/payment_infor/fail_payment/retry_payment,view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#btn_info_contract || action@PaymentNapasWebViewActivity#btn_info_contract || action@android/home/payment/payment_infor#android/home/payment/payment_infor/fail_payment/retry_payment || view@android/home/payment/payment_infor action@android/home/payment/payment_infor#android/home/payment/payment_infor/fail_payment/retry_payment || action@PaymentNapasWebViewActivity#android/transaction_result/other_methods action@PaymentNapasWebViewActivity#btn_back || action@PaymentNapasWebViewActivity#android/transaction_result/other_methods || view@PaymentNapasWebViewActivity action@PaymentNapasWebViewActivity#android/transaction_result/other_methods || action@PaymentNapasWebViewActivity#btn_back view@android/home/payment/payment_infor
android,742,,Yêu cầu hỗ trợ và chăm sóc khách hàng | Tạo yêu cầu,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,high,reviewed_literal_evidence,false,1.0,1.0,1.0,view@android/home/support_create action@android/home/support_create#btn_back || action@android/home/support_create#btn_back view@HOME || action@android/home/support_create#btn_back,view@android/home/support_create action@android/home/support_create#btn_back || action@android/home/support_create#btn_back view@HOME || action@android/home/support_create#android/Home/Support/Support_History_View/Support_Complete view@HOME || view@android/home/support_create action@android/home/support_create#android/Home/Support/Support_History_View/Support_Cancel || action@android/home/support_create#android/Home/Support/Support_History_View/Support_Complete action@android/home/support_create#btn_back || action@android/home/support_create#btn_back || action@android/home/support_create#adsview action@android/home/support_create#btn_back || action@android/home/support_create#android/Home/Support/Support_History_View/Support_Cancel action@android/home/support_create#android/Home/Support/Support_History_View/Support_Complete
android,743,M07.01.12,Sức khỏe và chất lượng mạng | Internet Health Check | Tạo hỗ trợ từ kết quả tối ưu thất bại,Sức khỏe và chất lượng mạng,Internet Health Check,Tạo hỗ trợ từ kết quả tối ưu thất bại,Sức khỏe và chất lượng mạng,Internet Health Check,Tạo hỗ trợ từ kết quả tối ưu thất bại,high,validated_taxonomy_detail,false,0.7119,0.7064,0.375,action@ErrorCheckingDrSmartScreen#android/Home/scan_network_health/scan_result_network_health/network_health_create_request <eos> || view@ErrorCheckingDrSmartScreen action@ErrorCheckingDrSmartScreen#android/Home/scan_network_health/scan_result_network_health/network_health_create_request || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/suggest_fix_result action@ErrorCheckingDrSmartScreen#android/Home/scan_network_health/scan_result_network_health/network_health_create_request,action@ErrorCheckingDrSmartScreen#Home/SRConfirm/Completed <eos> || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/suggest_fix_result action@ErrorCheckingDrSmartScreen#android/Home/scan_network_health/scan_result_network_health/network_health_create_request || view@ErrorCheckingDrSmartScreen home/general || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/reject_reboot <eos> || action@ErrorCheckingDrSmartScreen#android/Home/scan_network_health/scan_result_network_health/network_health_create_request <eos> || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/accept_reboot <eos> || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/suggest_fix_result <eos> || view@ErrorCheckingDrSmartScreen action@ErrorCheckingDrSmartScreen#android/Home/scan_network_health/scan_result_network_health/network_health_create_request
